subset,unit,cycle,arm,parameter,is_fault,theta_pct
DS03,13,61,D,HPC_flow_mod,0,-0
DS03,13,62,D,HPC_flow_mod,0,-0
DS03,13,63,D,HPC_flow_mod,0,-0
DS03,13,64,D,HPC_flow_mod,0,-0
DS03,13,65,D,HPC_flow_mod,0,-0
DS03,13,66,D,HPC_flow_mod,0,-0
DS03,13,67,D,HPC_flow_mod,0,-0
DS03,13,68,D,HPC_flow_mod,0,-0
DS03,13,69,D,HPC_flow_mod,0,-0
DS03,13,70,D,HPC_flow_mod,0,-0
DS03,13,71,D,HPC_flow_mod,0,-0
DS03,13,72,D,HPC_flow_mod,0,-0
DS03,13,73,D,HPC_flow_mod,0,-0
DS03,13,74,D,HPC_flow_mod,0,-0
DS03,13,75,D,HPC_flow_mod,0,-0
DS03,13,76,D,HPC_flow_mod,0,-0
DS03,13,77,D,HPC_flow_mod,0,-0
DS03,13,1,D,LPT_eff_mod,1,-0
DS03,13,2,D,LPT_eff_mod,1,-0
DS03,13,3,D,LPT_eff_mod,1,-0.008794429
DS03,13,4,D,LPT_eff_mod,1,-0.008794429
DS03,13,5,D,LPT_eff_mod,1,-0.008794429
DS03,13,6,D,LPT_eff_mod,1,-0.008826093
DS03,13,7,D,LPT_eff_mod,1,-0.008826093
DS03,13,8,D,LPT_eff_mod,1,-0.008826093
DS03,13,9,D,LPT_eff_mod,1,-0.0173106
DS03,13,10,D,LPT_eff_mod,1,-0.0173106
DS03,13,11,D,LPT_eff_mod,1,-0.0173106
DS03,13,12,D,LPT_eff_mod,1,-0.0173106
DS03,13,13,D,LPT_eff_mod,1,-0.0173106
DS03,13,14,D,LPT_eff_mod,1,-0.0173106
DS03,13,15,D,LPT_eff_mod,1,-0.0173106
DS03,13,16,D,LPT_eff_mod,1,-0.0173106
DS03,13,17,D,LPT_eff_mod,1,-0.02607749
DS03,13,18,D,LPT_eff_mod,1,-0.03037428
DS03,13,19,D,LPT_eff_mod,1,-0.03037428
DS03,13,20,D,LPT_eff_mod,1,-0.03037428
DS03,13,21,D,LPT_eff_mod,1,-0.04075373
DS03,13,22,D,LPT_eff_mod,1,-0.04075373
DS03,13,23,D,LPT_eff_mod,1,-0.04075373
DS03,13,24,D,LPT_eff_mod,1,-0.04075373
DS03,13,25,D,LPT_eff_mod,1,-0.04075373
DS03,13,26,D,LPT_eff_mod,1,-0.04075373
DS03,13,27,D,LPT_eff_mod,1,-0.08189022
DS03,13,28,D,LPT_eff_mod,1,-0.08189022
DS03,13,29,D,LPT_eff_mod,1,-0.08189022
DS03,13,30,D,LPT_eff_mod,1,-0.08189022
DS03,13,31,D,LPT_eff_mod,1,-0.1093121
DS03,13,32,D,LPT_eff_mod,1,-0.1330807
DS03,13,33,D,LPT_eff_mod,1,-0.1330807
DS03,13,34,D,LPT_eff_mod,1,-0.1395178
DS03,13,35,D,LPT_eff_mod,1,-0.1395178
DS03,13,36,D,LPT_eff_mod,1,-0.1395178
DS03,13,37,D,LPT_eff_mod,1,-0.172244
DS03,13,38,D,LPT_eff_mod,1,-0.172244
DS03,13,39,D,LPT_eff_mod,1,-0.1804303
DS03,13,40,D,LPT_eff_mod,1,-0.1804303
DS03,13,41,D,LPT_eff_mod,1,-0.1804303
DS03,13,42,D,LPT_eff_mod,1,-0.2091662
DS03,13,43,D,LPT_eff_mod,1,-0.2091662
DS03,13,44,D,LPT_eff_mod,1,-0.2770892
DS03,13,45,D,LPT_eff_mod,1,-0.2770892
DS03,13,46,D,LPT_eff_mod,1,-0.2892278
DS03,13,47,D,LPT_eff_mod,1,-0.2892278
DS03,13,48,D,LPT_eff_mod,1,-0.3496568
DS03,13,49,D,LPT_eff_mod,1,-0.3496568
DS03,13,50,D,LPT_eff_mod,1,-0.3496568
DS03,13,51,D,LPT_eff_mod,1,-0.3649051
DS03,13,52,D,LPT_eff_mod,1,-0.3649051
DS03,13,53,D,LPT_eff_mod,1,-0.3780885
DS03,13,54,D,LPT_eff_mod,1,-0.5079802
DS03,13,55,D,LPT_eff_mod,1,-0.5079802
DS03,13,56,D,LPT_eff_mod,1,-0.5079802
DS03,13,57,D,LPT_eff_mod,1,-0.5627881
DS03,13,58,D,LPT_eff_mod,1,-0.6159627
DS03,13,59,D,LPT_eff_mod,1,-0.6159627
DS03,13,60,D,LPT_eff_mod,1,-0.6815568
DS03,13,61,D,LPT_eff_mod,1,-0.6815568
DS03,13,62,D,LPT_eff_mod,1,-0.7706095
DS03,13,63,D,LPT_eff_mod,1,-0.7954563
DS03,13,64,D,LPT_eff_mod,1,-0.7954563
DS03,13,65,D,LPT_eff_mod,1,-0.9457141
DS03,13,66,D,LPT_eff_mod,1,-0.9457141
DS03,13,67,D,LPT_eff_mod,1,-1.062189
DS03,13,68,D,LPT_eff_mod,1,-1.062189
DS03,13,69,D,LPT_eff_mod,1,-1.184377
DS03,13,70,D,LPT_eff_mod,1,-1.190313
DS03,13,71,D,LPT_eff_mod,1,-1.190313
DS03,13,72,D,LPT_eff_mod,1,-1.190313
DS03,13,73,D,LPT_eff_mod,1,-1.583674
DS03,13,74,D,LPT_eff_mod,1,-1.608635
DS03,13,75,D,LPT_eff_mod,1,-1.780948
DS03,13,76,D,LPT_eff_mod,1,-1.780948
DS03,13,77,D,LPT_eff_mod,1,-1.955343
DS03,13,1,D,LPT_flow_mod,1,-0
DS03,13,2,D,LPT_flow_mod,1,-0
DS03,13,3,D,LPT_flow_mod,1,-0
DS03,13,4,D,LPT_flow_mod,1,-0
DS03,13,5,D,LPT_flow_mod,1,-0.004740335
DS03,13,6,D,LPT_flow_mod,1,-0.004740335
DS03,13,7,D,LPT_flow_mod,1,-0.02057176
DS03,13,8,D,LPT_flow_mod,1,-0.02057176
DS03,13,9,D,LPT_flow_mod,1,-0.02057176
DS03,13,10,D,LPT_flow_mod,1,-0.02057176
DS03,13,11,D,LPT_flow_mod,1,-0.02057176
DS03,13,12,D,LPT_flow_mod,1,-0.02057176
DS03,13,13,D,LPT_flow_mod,1,-0.02057176
DS03,13,14,D,LPT_flow_mod,1,-0.02057176
DS03,13,15,D,LPT_flow_mod,1,-0.02301836
DS03,13,16,D,LPT_flow_mod,1,-0.02798709
DS03,13,17,D,LPT_flow_mod,1,-0.02798709
DS03,13,18,D,LPT_flow_mod,1,-0.02798709
DS03,13,19,D,LPT_flow_mod,1,-0.02970758
DS03,13,20,D,LPT_flow_mod,1,-0.02970758
DS03,13,21,D,LPT_flow_mod,1,-0.02970758
DS03,13,22,D,LPT_flow_mod,1,-0.02970758
DS03,13,23,D,LPT_flow_mod,1,-0.02970758
DS03,13,24,D,LPT_flow_mod,1,-0.04815987
DS03,13,25,D,LPT_flow_mod,1,-0.05590282
DS03,13,26,D,LPT_flow_mod,1,-0.05590282
DS03,13,27,D,LPT_flow_mod,1,-0.05590282
DS03,13,28,D,LPT_flow_mod,1,-0.05590282
DS03,13,29,D,LPT_flow_mod,1,-0.07461614
DS03,13,30,D,LPT_flow_mod,1,-0.07461614
DS03,13,31,D,LPT_flow_mod,1,-0.07461614
DS03,13,32,D,LPT_flow_mod,1,-0.07461614
DS03,13,33,D,LPT_flow_mod,1,-0.07461614
DS03,13,34,D,LPT_flow_mod,1,-0.07461614
DS03,13,35,D,LPT_flow_mod,1,-0.07461614
DS03,13,36,D,LPT_flow_mod,1,-0.07461614
DS03,13,37,D,LPT_flow_mod,1,-0.07461614
DS03,13,38,D,LPT_flow_mod,1,-0.07461614
DS03,13,39,D,LPT_flow_mod,1,-0.07461614
DS03,13,40,D,LPT_flow_mod,1,-0.1512269
DS03,13,41,D,LPT_flow_mod,1,-0.1512269
DS03,13,42,D,LPT_flow_mod,1,-0.1512269
DS03,13,43,D,LPT_flow_mod,1,-0.1579678
DS03,13,44,D,LPT_flow_mod,1,-0.1579678
DS03,13,45,D,LPT_flow_mod,1,-0.1579678
DS03,13,46,D,LPT_flow_mod,1,-0.1579678
DS03,13,47,D,LPT_flow_mod,1,-0.1579678
DS03,13,48,D,LPT_flow_mod,1,-0.1579678
DS03,13,49,D,LPT_flow_mod,1,-0.1579678
DS03,13,50,D,LPT_flow_mod,1,-0.1815921
DS03,13,51,D,LPT_flow_mod,1,-0.1815921
DS03,13,52,D,LPT_flow_mod,1,-0.1815921
DS03,13,53,D,LPT_flow_mod,1,-0.1815921
DS03,13,54,D,LPT_flow_mod,1,-0.1815921
DS03,13,55,D,LPT_flow_mod,1,-0.2696092
DS03,13,56,D,LPT_flow_mod,1,-0.2696092
DS03,13,57,D,LPT_flow_mod,1,-0.2696092
DS03,13,58,D,LPT_flow_mod,1,-0.2696092
DS03,13,59,D,LPT_flow_mod,1,-0.2696092
DS03,13,60,D,LPT_flow_mod,1,-0.2696092
DS03,13,61,D,LPT_flow_mod,1,-0.2730567
DS03,13,62,D,LPT_flow_mod,1,-0.2730567
DS03,13,63,D,LPT_flow_mod,1,-0.2730567
DS03,13,64,D,LPT_flow_mod,1,-0.2994759
DS03,13,65,D,LPT_flow_mod,1,-0.3206961
DS03,13,66,D,LPT_flow_mod,1,-0.3206961
DS03,13,67,D,LPT_flow_mod,1,-0.3443556
DS03,13,68,D,LPT_flow_mod,1,-0.3572989
DS03,13,69,D,LPT_flow_mod,1,-0.3600709
DS03,13,70,D,LPT_flow_mod,1,-0.3625591
DS03,13,71,D,LPT_flow_mod,1,-0.3625591
DS03,13,72,D,LPT_flow_mod,1,-0.4186302
DS03,13,73,D,LPT_flow_mod,1,-0.4186302
DS03,13,74,D,LPT_flow_mod,1,-0.4186302
DS03,13,75,D,LPT_flow_mod,1,-0.4186302
DS03,13,76,D,LPT_flow_mod,1,-0.5033699
DS03,13,77,D,LPT_flow_mod,1,-0.5033699
DS03,13,1,D,LPC_eff_mod,0,-0
DS03,13,2,D,LPC_eff_mod,0,-0
DS03,13,3,D,LPC_eff_mod,0,-0
DS03,13,4,D,LPC_eff_mod,0,-0
DS03,13,5,D,LPC_eff_mod,0,-0
DS03,13,6,D,LPC_eff_mod,0,-0
DS03,13,7,D,LPC_eff_mod,0,-0
DS03,13,8,D,LPC_eff_mod,0,-0
DS03,13,9,D,LPC_eff_mod,0,-0
DS03,13,10,D,LPC_eff_mod,0,-0
DS03,13,11,D,LPC_eff_mod,0,-0
DS03,13,12,D,LPC_eff_mod,0,-0
DS03,13,13,D,LPC_eff_mod,0,-0
DS03,13,14,D,LPC_eff_mod,0,-0
DS03,13,15,D,LPC_eff_mod,0,-0
DS03,13,16,D,LPC_eff_mod,0,-0
DS03,13,17,D,LPC_eff_mod,0,-0
DS03,13,18,D,LPC_eff_mod,0,-0
DS03,13,19,D,LPC_eff_mod,0,-0
DS03,13,20,D,LPC_eff_mod,0,-0
DS03,13,21,D,LPC_eff_mod,0,-0
DS03,13,22,D,LPC_eff_mod,0,-0
DS03,13,23,D,LPC_eff_mod,0,-0
DS03,13,24,D,LPC_eff_mod,0,-0
DS03,13,25,D,LPC_eff_mod,0,-0
DS03,13,26,D,LPC_eff_mod,0,-0
DS03,13,27,D,LPC_eff_mod,0,-0
DS03,13,28,D,LPC_eff_mod,0,-0
DS03,13,29,D,LPC_eff_mod,0,-0
DS03,13,30,D,LPC_eff_mod,0,-0
DS03,13,31,D,LPC_eff_mod,0,-0
DS03,13,32,D,LPC_eff_mod,0,-0
DS03,13,33,D,LPC_eff_mod,0,-0
DS03,13,34,D,LPC_eff_mod,0,-0
DS03,13,35,D,LPC_eff_mod,0,-0
DS03,13,36,D,LPC_eff_mod,0,-0
DS03,13,37,D,LPC_eff_mod,0,-0
DS03,13,38,D,LPC_eff_mod,0,-0
DS03,13,39,D,LPC_eff_mod,0,-0
DS03,13,40,D,LPC_eff_mod,0,-0
DS03,13,41,D,LPC_eff_mod,0,-0
DS03,13,42,D,LPC_eff_mod,0,-0
DS03,13,43,D,LPC_eff_mod,0,-0
DS03,13,44,D,LPC_eff_mod,0,-0
DS03,13,45,D,LPC_eff_mod,0,-0
DS03,13,46,D,LPC_eff_mod,0,-0
DS03,13,47,D,LPC_eff_mod,0,-0
DS03,13,48,D,LPC_eff_mod,0,-0
DS03,13,49,D,LPC_eff_mod,0,-0
DS03,13,50,D,LPC_eff_mod,0,-0
DS03,13,51,D,LPC_eff_mod,0,-0
DS03,13,52,D,LPC_eff_mod,0,-0
DS03,13,53,D,LPC_eff_mod,0,-0
DS03,13,54,D,LPC_eff_mod,0,-0
DS03,13,55,D,LPC_eff_mod,0,-0
DS03,13,56,D,LPC_eff_mod,0,-0
DS03,13,57,D,LPC_eff_mod,0,-0
DS03,13,58,D,LPC_eff_mod,0,-0
DS03,13,59,D,LPC_eff_mod,0,-0
DS03,13,60,D,LPC_eff_mod,0,-0
DS03,13,61,D,LPC_eff_mod,0,-0
DS03,13,62,D,LPC_eff_mod,0,-0
DS03,13,63,D,LPC_eff_mod,0,-0
DS03,13,64,D,LPC_eff_mod,0,-0
DS03,13,65,D,LPC_eff_mod,0,-0
DS03,13,66,D,LPC_eff_mod,0,-0
DS03,13,67,D,LPC_eff_mod,0,-0
DS03,13,68,D,LPC_eff_mod,0,-0
DS03,13,69,D,LPC_eff_mod,0,-0
DS03,13,70,D,LPC_eff_mod,0,-0
DS03,13,71,D,LPC_eff_mod,0,-0
DS03,13,72,D,LPC_eff_mod,0,-0
DS03,13,73,D,LPC_eff_mod,0,-0
DS03,13,74,D,LPC_eff_mod,0,-0
DS03,13,75,D,LPC_eff_mod,0,-0
DS03,13,76,D,LPC_eff_mod,0,-0
DS03,13,77,D,LPC_eff_mod,0,-0
DS03,13,1,D,LPC_flow_mod,0,-0
DS03,13,2,D,LPC_flow_mod,0,-0
DS03,13,3,D,LPC_flow_mod,0,-0
DS03,13,4,D,LPC_flow_mod,0,-0
DS03,13,5,D,LPC_flow_mod,0,-0
DS03,13,6,D,LPC_flow_mod,0,-0
DS03,13,7,D,LPC_flow_mod,0,-0
DS03,13,8,D,LPC_flow_mod,0,-0
DS03,13,9,D,LPC_flow_mod,0,-0
DS03,13,10,D,LPC_flow_mod,0,-0
DS03,13,11,D,LPC_flow_mod,0,-0
DS03,13,12,D,LPC_flow_mod,0,-0
DS03,13,13,D,LPC_flow_mod,0,-0
DS03,13,14,D,LPC_flow_mod,0,-0
DS03,13,15,D,LPC_flow_mod,0,-0
DS03,13,16,D,LPC_flow_mod,0,-0
DS03,13,17,D,LPC_flow_mod,0,-0
DS03,13,18,D,LPC_flow_mod,0,-0
DS03,13,19,D,LPC_flow_mod,0,-0
DS03,13,20,D,LPC_flow_mod,0,-0
DS03,13,21,D,LPC_flow_mod,0,-0
DS03,13,22,D,LPC_flow_mod,0,-0
DS03,13,23,D,LPC_flow_mod,0,-0
DS03,13,24,D,LPC_flow_mod,0,-0
DS03,13,25,D,LPC_flow_mod,0,-0
DS03,13,26,D,LPC_flow_mod,0,-0
DS03,13,27,D,LPC_flow_mod,0,-0
DS03,13,28,D,LPC_flow_mod,0,-0
DS03,13,29,D,LPC_flow_mod,0,-0
DS03,13,30,D,LPC_flow_mod,0,-0
DS03,13,31,D,LPC_flow_mod,0,-0
DS03,13,32,D,LPC_flow_mod,0,-0
DS03,13,33,D,LPC_flow_mod,0,-0
DS03,13,34,D,LPC_flow_mod,0,-0
DS03,13,35,D,LPC_flow_mod,0,-0
DS03,13,36,D,LPC_flow_mod,0,-0
DS03,13,37,D,LPC_flow_mod,0,-0
DS03,13,38,D,LPC_flow_mod,0,-0
DS03,13,39,D,LPC_flow_mod,0,-0
DS03,13,40,D,LPC_flow_mod,0,-0
DS03,13,41,D,LPC_flow_mod,0,-0
DS03,13,42,D,LPC_flow_mod,0,-0
DS03,13,43,D,LPC_flow_mod,0,-0
DS03,13,44,D,LPC_flow_mod,0,-0
DS03,13,45,D,LPC_flow_mod,0,-0
DS03,13,46,D,LPC_flow_mod,0,-0
DS03,13,47,D,LPC_flow_mod,0,-0
DS03,13,48,D,LPC_flow_mod,0,-0
DS03,13,49,D,LPC_flow_mod,0,-0
DS03,13,50,D,LPC_flow_mod,0,-0
DS03,13,51,D,LPC_flow_mod,0,-0
DS03,13,52,D,LPC_flow_mod,0,-0
DS03,13,53,D,LPC_flow_mod,0,-0
DS03,13,54,D,LPC_flow_mod,0,-0
DS03,13,55,D,LPC_flow_mod,0,-0
DS03,13,56,D,LPC_flow_mod,0,-0
DS03,13,57,D,LPC_flow_mod,0,-0
DS03,13,58,D,LPC_flow_mod,0,-0
DS03,13,59,D,LPC_flow_mod,0,-0
DS03,13,60,D,LPC_flow_mod,0,-0
DS03,13,61,D,LPC_flow_mod,0,-0
DS03,13,62,D,LPC_flow_mod,0,-0
DS03,13,63,D,LPC_flow_mod,0,-0.0043384
DS03,13,64,D,LPC_flow_mod,0,-0.0043384
DS03,13,65,D,LPC_flow_mod,0,-0.0043384
DS03,13,66,D,LPC_flow_mod,0,-0.0043384
DS03,13,67,D,LPC_flow_mod,0,-0.0043384
DS03,13,68,D,LPC_flow_mod,0,-0.00502546
DS03,13,69,D,LPC_flow_mod,0,-0.00502546
DS03,13,70,D,LPC_flow_mod,0,-0.00502546
DS03,13,71,D,LPC_flow_mod,0,-0.07271412
DS03,13,72,D,LPC_flow_mod,0,-0.07271412
DS03,13,73,D,LPC_flow_mod,0,-0.07271412
DS03,13,74,D,LPC_flow_mod,0,-0.07271412
DS03,13,75,D,LPC_flow_mod,0,-0.07271412
DS03,13,76,D,LPC_flow_mod,0,-0.07271412
DS03,13,77,D,LPC_flow_mod,0,-0.07271412
DS03,13,1,E_Lin,HPT_eff_mod,1,-0.01274798
DS03,13,2,E_Lin,HPT_eff_mod,1,0.006868618
DS03,13,3,E_Lin,HPT_eff_mod,1,0.01439769
DS03,13,4,E_Lin,HPT_eff_mod,1,0.002987427
DS03,13,5,E_Lin,HPT_eff_mod,1,-0.03049754
DS03,13,6,E_Lin,HPT_eff_mod,1,0.04341665
DS03,13,7,E_Lin,HPT_eff_mod,1,-0.008619095
DS03,13,8,E_Lin,HPT_eff_mod,1,-0.02449828
DS03,13,9,E_Lin,HPT_eff_mod,1,-0.001633653
DS03,13,10,E_Lin,HPT_eff_mod,1,-0.0339075
DS03,13,11,E_Lin,HPT_eff_mod,1,-0.02031507
DS03,13,12,E_Lin,HPT_eff_mod,1,-0.04998804
DS03,13,13,E_Lin,HPT_eff_mod,1,-0.02305832
DS03,13,14,E_Lin,HPT_eff_mod,1,-0.0294701
DS03,13,15,E_Lin,HPT_eff_mod,1,-0.01739858
DS03,13,16,E_Lin,HPT_eff_mod,1,-0.04547347
DS03,13,17,E_Lin,HPT_eff_mod,1,-0.02799168
DS03,13,18,E_Lin,HPT_eff_mod,1,-0.02778834
DS03,13,19,E_Lin,HPT_eff_mod,1,-0.06348865
DS03,13,20,E_Lin,HPT_eff_mod,1,-0.04594208
DS03,13,21,E_Lin,HPT_eff_mod,1,-0.03690967
DS03,13,22,E_Lin,HPT_eff_mod,1,-0.05088959
DS03,13,23,E_Lin,HPT_eff_mod,1,-0.04167054
DS03,13,24,E_Lin,HPT_eff_mod,1,-0.0705089
DS03,13,25,E_Lin,HPT_eff_mod,1,-0.07069878
DS03,13,26,E_Lin,HPT_eff_mod,1,-0.07858682
DS03,13,27,E_Lin,HPT_eff_mod,1,-0.0555286
DS03,13,28,E_Lin,HPT_eff_mod,1,-0.05967397
DS03,13,29,E_Lin,HPT_eff_mod,1,-0.0796231
DS03,13,30,E_Lin,HPT_eff_mod,1,-0.07553659
DS03,13,31,E_Lin,HPT_eff_mod,1,-0.0768085
DS03,13,32,E_Lin,HPT_eff_mod,1,-0.1016651
DS03,13,33,E_Lin,HPT_eff_mod,1,-0.1007614
DS03,13,34,E_Lin,HPT_eff_mod,1,-0.1190249
DS03,13,35,E_Lin,HPT_eff_mod,1,-0.1003564
DS03,13,36,E_Lin,HPT_eff_mod,1,-0.08885369
DS03,13,37,E_Lin,HPT_eff_mod,1,-0.1125717
DS03,13,38,E_Lin,HPT_eff_mod,1,-0.1071158
DS03,13,39,E_Lin,HPT_eff_mod,1,-0.09937558
DS03,13,40,E_Lin,HPT_eff_mod,1,-0.1443937
DS03,13,41,E_Lin,HPT_eff_mod,1,-0.1414348
DS03,13,42,E_Lin,HPT_eff_mod,1,-0.1563013
DS03,13,43,E_Lin,HPT_eff_mod,1,-0.1771522
DS03,13,44,E_Lin,HPT_eff_mod,1,-0.1807979
DS03,13,45,E_Lin,HPT_eff_mod,1,-0.1838817
DS03,13,46,E_Lin,HPT_eff_mod,1,-0.1830786
DS03,13,47,E_Lin,HPT_eff_mod,1,-0.1837714
DS03,13,48,E_Lin,HPT_eff_mod,1,-0.2437395
DS03,13,49,E_Lin,HPT_eff_mod,1,-0.2220341
DS03,13,50,E_Lin,HPT_eff_mod,1,-0.2811666
DS03,13,51,E_Lin,HPT_eff_mod,1,-0.2671365
DS03,13,52,E_Lin,HPT_eff_mod,1,-0.2407209
DS03,13,53,E_Lin,HPT_eff_mod,1,-0.2850482
DS03,13,54,E_Lin,HPT_eff_mod,1,-0.2691639
DS03,13,55,E_Lin,HPT_eff_mod,1,-0.3401494
DS03,13,56,E_Lin,HPT_eff_mod,1,-0.3074626
DS03,13,57,E_Lin,HPT_eff_mod,1,-0.3514198
DS03,13,58,E_Lin,HPT_eff_mod,1,-0.3569443
DS03,13,59,E_Lin,HPT_eff_mod,1,-0.3321981
DS03,13,60,E_Lin,HPT_eff_mod,1,-0.3795885
DS03,13,61,E_Lin,HPT_eff_mod,1,-0.4007182
DS03,13,62,E_Lin,HPT_eff_mod,1,-0.4195735
DS03,13,63,E_Lin,HPT_eff_mod,1,-0.4392552
DS03,13,64,E_Lin,HPT_eff_mod,1,-0.4438938
DS03,13,65,E_Lin,HPT_eff_mod,1,-0.5071521
DS03,13,66,E_Lin,HPT_eff_mod,1,-0.4864813
DS03,13,67,E_Lin,HPT_eff_mod,1,-0.5482806
DS03,13,68,E_Lin,HPT_eff_mod,1,-0.5392588
DS03,13,69,E_Lin,HPT_eff_mod,1,-0.585493
DS03,13,70,E_Lin,HPT_eff_mod,1,-0.6433983
DS03,13,71,E_Lin,HPT_eff_mod,1,-0.6017302
DS03,13,72,E_Lin,HPT_eff_mod,1,-0.6598017
DS03,13,73,E_Lin,HPT_eff_mod,1,-0.7080865
DS03,13,74,E_Lin,HPT_eff_mod,1,-0.7354904
DS03,13,75,E_Lin,HPT_eff_mod,1,-0.779493
DS03,13,76,E_Lin,HPT_eff_mod,1,-0.8150035
DS03,13,77,E_Lin,HPT_eff_mod,1,-0.845321
DS03,13,1,E_Lin,fan_eff_mod,0,-0.01865353
DS03,13,2,E_Lin,fan_eff_mod,0,-0.01368898
DS03,13,3,E_Lin,fan_eff_mod,0,-0.03126724
DS03,13,4,E_Lin,fan_eff_mod,0,-0.01121812
DS03,13,5,E_Lin,fan_eff_mod,0,0.0006348854
DS03,13,6,E_Lin,fan_eff_mod,0,0.001854046
DS03,13,7,E_Lin,fan_eff_mod,0,-0.02081277
DS03,13,8,E_Lin,fan_eff_mod,0,-0.04806069
DS03,13,9,E_Lin,fan_eff_mod,0,0.002272887
DS03,13,10,E_Lin,fan_eff_mod,0,-0.0009805947
DS03,13,11,E_Lin,fan_eff_mod,0,-0.0121402
DS03,13,12,E_Lin,fan_eff_mod,0,-0.003666251
DS03,13,13,E_Lin,fan_eff_mod,0,-0.003236013
DS03,13,14,E_Lin,fan_eff_mod,0,0.003810738
DS03,13,15,E_Lin,fan_eff_mod,0,-0.03397442
DS03,13,16,E_Lin,fan_eff_mod,0,-0.02367716
DS03,13,17,E_Lin,fan_eff_mod,0,0.02759532
DS03,13,18,E_Lin,fan_eff_mod,0,-0.02001873
DS03,13,19,E_Lin,fan_eff_mod,0,-0.04729321
DS03,13,20,E_Lin,fan_eff_mod,0,-0.05127503
DS03,13,21,E_Lin,fan_eff_mod,0,-0.008680517
DS03,13,22,E_Lin,fan_eff_mod,0,-0.01661141
DS03,13,23,E_Lin,fan_eff_mod,0,-0.04622776
DS03,13,24,E_Lin,fan_eff_mod,0,-0.01281743
DS03,13,25,E_Lin,fan_eff_mod,0,0.01058781
DS03,13,26,E_Lin,fan_eff_mod,0,-0.08281549
DS03,13,27,E_Lin,fan_eff_mod,0,-0.03064854
DS03,13,28,E_Lin,fan_eff_mod,0,-0.001662914
DS03,13,29,E_Lin,fan_eff_mod,0,-0.005375447
DS03,13,30,E_Lin,fan_eff_mod,0,-0.04887212
DS03,13,31,E_Lin,fan_eff_mod,0,-0.01865197
DS03,13,32,E_Lin,fan_eff_mod,0,-0.0143511
DS03,13,33,E_Lin,fan_eff_mod,0,-0.01449458
DS03,13,34,E_Lin,fan_eff_mod,0,-0.05047208
DS03,13,35,E_Lin,fan_eff_mod,0,-0.07617217
DS03,13,36,E_Lin,fan_eff_mod,0,-0.07316293
DS03,13,37,E_Lin,fan_eff_mod,0,-0.03278131
DS03,13,38,E_Lin,fan_eff_mod,0,-0.06889775
DS03,13,39,E_Lin,fan_eff_mod,0,-0.08597277
DS03,13,40,E_Lin,fan_eff_mod,0,-0.0601208
DS03,13,41,E_Lin,fan_eff_mod,0,-0.1113284
DS03,13,42,E_Lin,fan_eff_mod,0,-0.08561888
DS03,13,43,E_Lin,fan_eff_mod,0,-0.07848782
DS03,13,44,E_Lin,fan_eff_mod,0,-0.083835
DS03,13,45,E_Lin,fan_eff_mod,0,-0.05442496
DS03,13,46,E_Lin,fan_eff_mod,0,-0.06098934
DS03,13,47,E_Lin,fan_eff_mod,0,-0.03207299
DS03,13,48,E_Lin,fan_eff_mod,0,-0.0762955
DS03,13,49,E_Lin,fan_eff_mod,0,-0.1209445
DS03,13,50,E_Lin,fan_eff_mod,0,-0.07645024
DS03,13,51,E_Lin,fan_eff_mod,0,-0.08067444
DS03,13,52,E_Lin,fan_eff_mod,0,-0.07700298
DS03,13,53,E_Lin,fan_eff_mod,0,-0.0916825
DS03,13,54,E_Lin,fan_eff_mod,0,-0.117362
DS03,13,55,E_Lin,fan_eff_mod,0,-0.1307264
DS03,13,56,E_Lin,fan_eff_mod,0,-0.1241923
DS03,13,57,E_Lin,fan_eff_mod,0,-0.1707138
DS03,13,58,E_Lin,fan_eff_mod,0,-0.1736178
DS03,13,59,E_Lin,fan_eff_mod,0,-0.1275253
DS03,13,60,E_Lin,fan_eff_mod,0,-0.1437639
DS03,13,61,E_Lin,fan_eff_mod,0,-0.1740039
DS03,13,62,E_Lin,fan_eff_mod,0,-0.1986745
DS03,13,63,E_Lin,fan_eff_mod,0,-0.2352784
DS03,13,64,E_Lin,fan_eff_mod,0,-0.2382098
DS03,13,65,E_Lin,fan_eff_mod,0,-0.2462507
DS03,13,66,E_Lin,fan_eff_mod,0,-0.1882588
DS03,13,67,E_Lin,fan_eff_mod,0,-0.3047526
DS03,13,68,E_Lin,fan_eff_mod,0,-0.2427819
DS03,13,69,E_Lin,fan_eff_mod,0,-0.3410813
DS03,13,70,E_Lin,fan_eff_mod,0,-0.3163865
DS03,13,71,E_Lin,fan_eff_mod,0,-0.3207432
DS03,13,72,E_Lin,fan_eff_mod,0,-0.3757296
DS03,13,73,E_Lin,fan_eff_mod,0,-0.4752849
DS03,13,74,E_Lin,fan_eff_mod,0,-0.4966047
DS03,13,75,E_Lin,fan_eff_mod,0,-0.5606974
DS03,13,76,E_Lin,fan_eff_mod,0,-0.5053867
DS03,13,77,E_Lin,fan_eff_mod,0,-0.53592
DS03,13,1,E_Lin,fan_flow_mod,0,-0.02388596
DS03,13,2,E_Lin,fan_flow_mod,0,-0.02665936
DS03,13,3,E_Lin,fan_flow_mod,0,-0.0135184
DS03,13,4,E_Lin,fan_flow_mod,0,-0.01103969
DS03,13,5,E_Lin,fan_flow_mod,0,-0.009378057
DS03,13,6,E_Lin,fan_flow_mod,0,-0.0006120226
