subset,unit,cycle,lambda,parameter,theta_true_pct,theta_hat_pct
DS03,13,35,31.6,fan_flow_mod,0,-0
DS03,13,36,31.6,fan_flow_mod,0,-0
DS03,13,37,31.6,fan_flow_mod,0,-0
DS03,13,38,31.6,fan_flow_mod,0,-0
DS03,13,39,31.6,fan_flow_mod,0,-0
DS03,13,40,31.6,fan_flow_mod,0,-0
DS03,13,41,31.6,fan_flow_mod,0,-0
DS03,13,42,31.6,fan_flow_mod,0,-0
DS03,13,43,31.6,fan_flow_mod,0,-0
DS03,13,44,31.6,fan_flow_mod,0,-0
DS03,13,45,31.6,fan_flow_mod,0,-0
DS03,13,46,31.6,fan_flow_mod,0,-0
DS03,13,47,31.6,fan_flow_mod,0,-0
DS03,13,48,31.6,fan_flow_mod,0,-0
DS03,13,49,31.6,fan_flow_mod,0,-0
DS03,13,50,31.6,fan_flow_mod,0,-0
DS03,13,51,31.6,fan_flow_mod,0,-0
DS03,13,52,31.6,fan_flow_mod,0,-0
DS03,13,53,31.6,fan_flow_mod,0,-0
DS03,13,54,31.6,fan_flow_mod,0,-0
DS03,13,55,31.6,fan_flow_mod,0,-0
DS03,13,56,31.6,fan_flow_mod,0,-0
DS03,13,57,31.6,fan_flow_mod,0,-0
DS03,13,58,31.6,fan_flow_mod,0,-0
DS03,13,59,31.6,fan_flow_mod,0,-0
DS03,13,60,31.6,fan_flow_mod,0,-0
DS03,13,61,31.6,fan_flow_mod,0,-0
DS03,13,62,31.6,fan_flow_mod,0,-0
DS03,13,63,31.6,fan_flow_mod,0,-0
DS03,13,64,31.6,fan_flow_mod,0,-0
DS03,13,65,31.6,fan_flow_mod,0,-0
DS03,13,66,31.6,fan_flow_mod,0,-0
DS03,13,67,31.6,fan_flow_mod,0,-0
DS03,13,68,31.6,fan_flow_mod,0,-0
DS03,13,69,31.6,fan_flow_mod,0,-0
DS03,13,70,31.6,fan_flow_mod,0,-0
DS03,13,71,31.6,fan_flow_mod,0,-0
DS03,13,72,31.6,fan_flow_mod,0,-0
DS03,13,73,31.6,fan_flow_mod,0,-0
DS03,13,74,31.6,fan_flow_mod,0,-0
DS03,13,75,31.6,fan_flow_mod,0,-0
DS03,13,76,31.6,fan_flow_mod,0,-0
DS03,13,77,31.6,fan_flow_mod,0,-0
DS03,13,1,31.6,HPC_eff_mod,0,-0
DS03,13,2,31.6,HPC_eff_mod,0,-0
DS03,13,3,31.6,HPC_eff_mod,0,-0
DS03,13,4,31.6,HPC_eff_mod,0,-0
DS03,13,5,31.6,HPC_eff_mod,0,-0
DS03,13,6,31.6,HPC_eff_mod,0,-0
DS03,13,7,31.6,HPC_eff_mod,0,-0
DS03,13,8,31.6,HPC_eff_mod,0,-0
DS03,13,9,31.6,HPC_eff_mod,0,-0
DS03,13,10,31.6,HPC_eff_mod,0,-0
DS03,13,11,31.6,HPC_eff_mod,0,-0
DS03,13,12,31.6,HPC_eff_mod,0,-0
DS03,13,13,31.6,HPC_eff_mod,0,-0
DS03,13,14,31.6,HPC_eff_mod,0,-0
DS03,13,15,31.6,HPC_eff_mod,0,-0
DS03,13,16,31.6,HPC_eff_mod,0,-0
DS03,13,17,31.6,HPC_eff_mod,0,-0
DS03,13,18,31.6,HPC_eff_mod,0,-0
DS03,13,19,31.6,HPC_eff_mod,0,-0
DS03,13,20,31.6,HPC_eff_mod,0,-0
DS03,13,21,31.6,HPC_eff_mod,0,-0
DS03,13,22,31.6,HPC_eff_mod,0,-0
DS03,13,23,31.6,HPC_eff_mod,0,-0
DS03,13,24,31.6,HPC_eff_mod,0,-0
DS03,13,25,31.6,HPC_eff_mod,0,-0
DS03,13,26,31.6,HPC_eff_mod,0,-0
DS03,13,27,31.6,HPC_eff_mod,0,-0
DS03,13,28,31.6,HPC_eff_mod,0,-0
DS03,13,29,31.6,HPC_eff_mod,0,-0
DS03,13,30,31.6,HPC_eff_mod,0,-0
DS03,13,31,31.6,HPC_eff_mod,0,-0
DS03,13,32,31.6,HPC_eff_mod,0,-0
DS03,13,33,31.6,HPC_eff_mod,0,-0
DS03,13,34,31.6,HPC_eff_mod,0,-0
DS03,13,35,31.6,HPC_eff_mod,0,-0
DS03,13,36,31.6,HPC_eff_mod,0,-0
DS03,13,37,31.6,HPC_eff_mod,0,-0
DS03,13,38,31.6,HPC_eff_mod,0,-0
DS03,13,39,31.6,HPC_eff_mod,0,-0
DS03,13,40,31.6,HPC_eff_mod,0,-0
DS03,13,41,31.6,HPC_eff_mod,0,-0
DS03,13,42,31.6,HPC_eff_mod,0,-0
DS03,13,43,31.6,HPC_eff_mod,0,-0
DS03,13,44,31.6,HPC_eff_mod,0,-0
DS03,13,45,31.6,HPC_eff_mod,0,-0
DS03,13,46,31.6,HPC_eff_mod,0,-0
DS03,13,47,31.6,HPC_eff_mod,0,-0
DS03,13,48,31.6,HPC_eff_mod,0,-0
DS03,13,49,31.6,HPC_eff_mod,0,-0
DS03,13,50,31.6,HPC_eff_mod,0,-0
DS03,13,51,31.6,HPC_eff_mod,0,-0
DS03,13,52,31.6,HPC_eff_mod,0,-0
DS03,13,53,31.6,HPC_eff_mod,0,-0
DS03,13,54,31.6,HPC_eff_mod,0,-0
DS03,13,55,31.6,HPC_eff_mod,0,-0
DS03,13,56,31.6,HPC_eff_mod,0,-0
DS03,13,57,31.6,HPC_eff_mod,0,-0.00477099140869497
DS03,13,58,31.6,HPC_eff_mod,0,-0.00477099140869497
DS03,13,59,31.6,HPC_eff_mod,0,-0.00477099140869497
DS03,13,60,31.6,HPC_eff_mod,0,-0.00477099140869497
DS03,13,61,31.6,HPC_eff_mod,0,-0.00477099140869497
DS03,13,62,31.6,HPC_eff_mod,0,-0.00477099140869497
DS03,13,63,31.6,HPC_eff_mod,0,-0.00477099140869497
DS03,13,64,31.6,HPC_eff_mod,0,-0.00477099140869497
DS03,13,65,31.6,HPC_eff_mod,0,-0.0130236468651159
DS03,13,66,31.6,HPC_eff_mod,0,-0.0130236468651159
DS03,13,67,31.6,HPC_eff_mod,0,-0.024508870132656
DS03,13,68,31.6,HPC_eff_mod,0,-0.024508870132656
DS03,13,69,31.6,HPC_eff_mod,0,-0.024508870132656
DS03,13,70,31.6,HPC_eff_mod,0,-0.0272668922622384
DS03,13,71,31.6,HPC_eff_mod,0,-0.0272668922622384
DS03,13,72,31.6,HPC_eff_mod,0,-0.0272668922622384
DS03,13,73,31.6,HPC_eff_mod,0,-0.0272668922622384
DS03,13,74,31.6,HPC_eff_mod,0,-0.0330001227034998
DS03,13,75,31.6,HPC_eff_mod,0,-0.0330001227034998
DS03,13,76,31.6,HPC_eff_mod,0,-0.0330001227034998
DS03,13,77,31.6,HPC_eff_mod,0,-0.0387158531295302
DS03,13,1,31.6,HPC_flow_mod,0,-0
DS03,13,2,31.6,HPC_flow_mod,0,-0
DS03,13,3,31.6,HPC_flow_mod,0,-0
DS03,13,4,31.6,HPC_flow_mod,0,-0
DS03,13,5,31.6,HPC_flow_mod,0,-0
DS03,13,6,31.6,HPC_flow_mod,0,-0
DS03,13,7,31.6,HPC_flow_mod,0,-0
DS03,13,8,31.6,HPC_flow_mod,0,-0
DS03,13,9,31.6,HPC_flow_mod,0,-0
DS03,13,10,31.6,HPC_flow_mod,0,-0
DS03,13,11,31.6,HPC_flow_mod,0,-0
DS03,13,12,31.6,HPC_flow_mod,0,-0
DS03,13,13,31.6,HPC_flow_mod,0,-0
DS03,13,14,31.6,HPC_flow_mod,0,-0
DS03,13,15,31.6,HPC_flow_mod,0,-0
DS03,13,16,31.6,HPC_flow_mod,0,-0
DS03,13,17,31.6,HPC_flow_mod,0,-0
DS03,13,18,31.6,HPC_flow_mod,0,-0
DS03,13,19,31.6,HPC_flow_mod,0,-0
DS03,13,20,31.6,HPC_flow_mod,0,-0
DS03,13,21,31.6,HPC_flow_mod,0,-0
DS03,13,22,31.6,HPC_flow_mod,0,-0
DS03,13,23,31.6,HPC_flow_mod,0,-0
DS03,13,24,31.6,HPC_flow_mod,0,-0
DS03,13,25,31.6,HPC_flow_mod,0,-0
DS03,13,26,31.6,HPC_flow_mod,0,-0
DS03,13,27,31.6,HPC_flow_mod,0,-0
DS03,13,28,31.6,HPC_flow_mod,0,-0
DS03,13,29,31.6,HPC_flow_mod,0,-0
DS03,13,30,31.6,HPC_flow_mod,0,-0
DS03,13,31,31.6,HPC_flow_mod,0,-0
DS03,13,32,31.6,HPC_flow_mod,0,-0
DS03,13,33,31.6,HPC_flow_mod,0,-0
DS03,13,34,31.6,HPC_flow_mod,0,-0
DS03,13,35,31.6,HPC_flow_mod,0,-0
DS03,13,36,31.6,HPC_flow_mod,0,-0
DS03,13,37,31.6,HPC_flow_mod,0,-0
DS03,13,38,31.6,HPC_flow_mod,0,-0
DS03,13,39,31.6,HPC_flow_mod,0,-0
DS03,13,40,31.6,HPC_flow_mod,0,-0
DS03,13,41,31.6,HPC_flow_mod,0,-0
DS03,13,42,31.6,HPC_flow_mod,0,-0
DS03,13,43,31.6,HPC_flow_mod,0,-0
DS03,13,44,31.6,HPC_flow_mod,0,-0
DS03,13,45,31.6,HPC_flow_mod,0,-0
DS03,13,46,31.6,HPC_flow_mod,0,-0
DS03,13,47,31.6,HPC_flow_mod,0,-0
DS03,13,48,31.6,HPC_flow_mod,0,-0
DS03,13,49,31.6,HPC_flow_mod,0,-0
DS03,13,50,31.6,HPC_flow_mod,0,-0
DS03,13,51,31.6,HPC_flow_mod,0,-0
DS03,13,52,31.6,HPC_flow_mod,0,-0
DS03,13,53,31.6,HPC_flow_mod,0,-0
DS03,13,54,31.6,HPC_flow_mod,0,-0
DS03,13,55,31.6,HPC_flow_mod,0,-0
DS03,13,56,31.6,HPC_flow_mod,0,-0
DS03,13,57,31.6,HPC_flow_mod,0,-0
DS03,13,58,31.6,HPC_flow_mod,0,-0
DS03,13,59,31.6,HPC_flow_mod,0,-0
DS03,13,60,31.6,HPC_flow_mod,0,-0
DS03,13,61,31.6,HPC_flow_mod,0,-0
DS03,13,62,31.6,HPC_flow_mod,0,-0
DS03,13,63,31.6,HPC_flow_mod,0,-0
DS03,13,64,31.6,HPC_flow_mod,0,-0
DS03,13,65,31.6,HPC_flow_mod,0,-0
DS03,13,66,31.6,HPC_flow_mod,0,-0
DS03,13,67,31.6,HPC_flow_mod,0,-0
DS03,13,68,31.6,HPC_flow_mod,0,-0
DS03,13,69,31.6,HPC_flow_mod,0,-0
DS03,13,70,31.6,HPC_flow_mod,0,-0
DS03,13,71,31.6,HPC_flow_mod,0,-0
DS03,13,72,31.6,HPC_flow_mod,0,-0
DS03,13,73,31.6,HPC_flow_mod,0,-0
DS03,13,74,31.6,HPC_flow_mod,0,-0
DS03,13,75,31.6,HPC_flow_mod,0,-0
DS03,13,76,31.6,HPC_flow_mod,0,-0
DS03,13,77,31.6,HPC_flow_mod,0,-0
DS03,13,1,31.6,LPT_eff_mod,-0.002177481165287,-0
DS03,13,2,31.6,LPT_eff_mod,0.0083343905384309,-0
DS03,13,3,31.6,LPT_eff_mod,-0.0061569093731431,-0.00879442861579966
DS03,13,4,31.6,LPT_eff_mod,-0.0284481779679321,-0.00879442861579966
DS03,13,5,31.6,LPT_eff_mod,-0.0061494541100887,-0.00879442861579966
DS03,13,6,31.6,LPT_eff_mod,-0.0314959310015934,-0.00882609248717368
DS03,13,7,31.6,LPT_eff_mod,-0.0058838741776575,-0.00882609248717368
DS03,13,8,31.6,LPT_eff_mod,-0.0332829799429617,-0.00882609248717368
DS03,13,9,31.6,LPT_eff_mod,-0.00124956654957339,-0.0173106045425443
DS03,13,10,31.6,LPT_eff_mod,-0.0043478166066835,-0.0173106045425443
DS03,13,11,31.6,LPT_eff_mod,-0.0229932120056607,-0.0173106045425443
DS03,13,12,31.6,LPT_eff_mod,-0.0447491917383065,-0.0173106045425443
DS03,13,13,31.6,LPT_eff_mod,-0.0453965727527505,-0.0173106045425443
DS03,13,14,31.6,LPT_eff_mod,-0.0320148101531758,-0.0173106045425443
DS03,13,15,31.6,LPT_eff_mod,-0.0462548267310865,-0.0173106045425443
DS03,13,16,31.6,LPT_eff_mod,-0.0290045283873191,-0.0173106045425443
DS03,13,17,31.6,LPT_eff_mod,-0.0393695145788295,-0.0260774868094706
DS03,13,18,31.6,LPT_eff_mod,-0.0232340281632088,-0.0303742834495015
DS03,13,19,31.6,LPT_eff_mod,-0.0646539621626375,-0.0303742834495015
DS03,13,20,31.6,LPT_eff_mod,-0.0539451110768865,-0.0303742834495015
DS03,13,21,31.6,LPT_eff_mod,-0.0760535607313975,-0.0407537267538979
DS03,13,22,31.6,LPT_eff_mod,-0.0553946329699865,-0.0407537267538979
DS03,13,23,31.6,LPT_eff_mod,-0.0714157763458595,-0.0407537267538979
DS03,13,24,31.6,LPT_eff_mod,-0.0741577366229395,-0.0407537267538979
DS03,13,25,31.6,LPT_eff_mod,-0.0887616284866105,-0.0407537267538979
DS03,13,26,31.6,LPT_eff_mod,-0.0982142280683335,-0.0407537267538979
DS03,13,27,31.6,LPT_eff_mod,-0.102158969881293,-0.0818902197944975
DS03,13,28,31.6,LPT_eff_mod,-0.103065631195519,-0.0818902197944975
DS03,13,29,31.6,LPT_eff_mod,-0.105811806767607,-0.0818902197944975
DS03,13,30,31.6,LPT_eff_mod,-0.112179520523434,-0.0818902197944975
DS03,13,31,31.6,LPT_eff_mod,-0.114827700962218,-0.109312143837011
DS03,13,32,31.6,LPT_eff_mod,-0.119537291308321,-0.133080707002849
DS03,13,33,31.6,LPT_eff_mod,-0.144972777304834,-0.133080707002849
DS03,13,34,31.6,LPT_eff_mod,-0.167164730734683,-0.139517750537047
DS03,13,35,31.6,LPT_eff_mod,-0.171070034636664,-0.139517750537047
DS03,13,36,31.6,LPT_eff_mod,-0.17822552869857,-0.139517750537047
DS03,13,37,31.6,LPT_eff_mod,-0.184794456418505,-0.172243951652642
DS03,13,38,31.6,LPT_eff_mod,-0.183114476399233,-0.172243951652642
DS03,13,39,31.6,LPT_eff_mod,-0.213915924887307,-0.18043030694413
DS03,13,40,31.6,LPT_eff_mod,-0.207972982868639,-0.18043030694413
DS03,13,41,31.6,LPT_eff_mod,-0.238049507704161,-0.18043030694413
DS03,13,42,31.6,LPT_eff_mod,-0.23989413444665,-0.209166152937037
DS03,13,43,31.6,LPT_eff_mod,-0.279859671449229,-0.209166152937037
DS03,13,44,31.6,LPT_eff_mod,-0.304562580702393,-0.27708923866476
DS03,13,45,31.6,LPT_eff_mod,-0.288227950992988,-0.27708923866476
DS03,13,46,31.6,LPT_eff_mod,-0.330322945293252,-0.289227798602673
DS03,13,47,31.6,LPT_eff_mod,-0.322964354022989,-0.289227798602673
DS03,13,48,31.6,LPT_eff_mod,-0.363698449428941,-0.349656781230443
DS03,13,49,31.6,LPT_eff_mod,-0.394566537447987,-0.349656781230443
DS03,13,50,31.6,LPT_eff_mod,-0.412289293069821,-0.349656781230443
DS03,13,51,31.6,LPT_eff_mod,-0.430637513928793,-0.364905103691343
DS03,13,52,31.6,LPT_eff_mod,-0.450571107057751,-0.364905103691343
DS03,13,53,31.6,LPT_eff_mod,-0.481088269568977,-0.378088464149794
DS03,13,54,31.6,LPT_eff_mod,-0.526301939264853,-0.507980253885917
DS03,13,55,31.6,LPT_eff_mod,-0.528717945418172,-0.507980253885917
DS03,13,56,31.6,LPT_eff_mod,-0.599360886578067,-0.507980253885917
DS03,13,57,31.6,LPT_eff_mod,-0.611004311566742,-0.562788053430553
DS03,13,58,31.6,LPT_eff_mod,-0.659648562155183,-0.615962769889099
DS03,13,59,31.6,LPT_eff_mod,-0.71937555639846,-0.615962769889099
DS03,13,60,31.6,LPT_eff_mod,-0.759348498075407,-0.681556795948682
DS03,13,61,31.6,LPT_eff_mod,-0.808320710413902,-0.681556795948682
DS03,13,62,31.6,LPT_eff_mod,-0.859677283313996,-0.770609508623697
DS03,13,63,31.6,LPT_eff_mod,-0.926000776736272,-0.795456274405145
DS03,13,64,31.6,LPT_eff_mod,-0.951891853744744,-0.795456274405145
DS03,13,65,31.6,LPT_eff_mod,-1.02788796883862,-0.945714138276493
DS03,13,66,31.6,LPT_eff_mod,-1.08967603570535,-0.945714138276493
DS03,13,67,31.6,LPT_eff_mod,-1.15375306280724,-1.06218846460163
DS03,13,68,31.6,LPT_eff_mod,-1.22424354301456,-1.06218846460163
DS03,13,69,31.6,LPT_eff_mod,-1.30129254251947,-1.18437683507946
DS03,13,70,31.6,LPT_eff_mod,-1.3838478458588,-1.19031316871647
DS03,13,71,31.6,LPT_eff_mod,-1.47207603157283,-1.19031316871647
DS03,13,72,31.6,LPT_eff_mod,-1.57249601370962,-1.19031316871647
DS03,13,73,31.6,LPT_eff_mod,-1.65758647947706,-1.58367376245265
DS03,13,74,31.6,LPT_eff_mod,-1.77939555414599,-1.60863502366204
DS03,13,75,31.6,LPT_eff_mod,-1.90172556393517,-1.78094814984431
DS03,13,76,31.6,LPT_eff_mod,-2.01019033352595,-1.78094814984431
DS03,13,77,31.6,LPT_eff_mod,-2.13430592524594,-1.95534340177296
DS03,13,1,31.6,LPT_flow_mod,-0.00583373629774932,-0
DS03,13,2,31.6,LPT_flow_mod,0.0113782083541085,-0
DS03,13,3,31.6,LPT_flow_mod,-0.00554447205636142,-0
DS03,13,4,31.6,LPT_flow_mod,-0.0143707645397315,-0
DS03,13,5,31.6,LPT_flow_mod,-0.00529697050094111,-0.00474033460800842
DS03,13,6,31.6,LPT_flow_mod,-0.00416822778465252,-0.00474033460800842
DS03,13,7,31.6,LPT_flow_mod,-0.000435122402548712,-0.0205717549686055
DS03,13,8,31.6,LPT_flow_mod,-0.0209525987323811,-0.0205717549686055
DS03,13,9,31.6,LPT_flow_mod,-0.0212440246401466,-0.0205717549686055
DS03,13,10,31.6,LPT_flow_mod,-0.0109519462180656,-0.0205717549686055
DS03,13,11,31.6,LPT_flow_mod,-0.0325311184559162,-0.0205717549686055
DS03,13,12,31.6,LPT_flow_mod,-0.0331937324193791,-0.0205717549686055
DS03,13,13,31.6,LPT_flow_mod,-0.00824084356979871,-0.0205717549686055
DS03,13,14,31.6,LPT_flow_mod,-0.015312923026394,-0.0205717549686055
DS03,13,15,31.6,LPT_flow_mod,-0.0303129486494709,-0.0230183616580089
DS03,13,16,31.6,LPT_flow_mod,-0.0470096243006098,-0.0279870934620624
DS03,13,17,31.6,LPT_flow_mod,-0.0108869808166023,-0.0279870934620624
DS03,13,18,31.6,LPT_flow_mod,-0.0424323829595938,-0.0279870934620624
DS03,13,19,31.6,LPT_flow_mod,-0.0542415831906138,-0.0297075805094859
DS03,13,20,31.6,LPT_flow_mod,-0.0400086791054838,-0.0297075805094859
DS03,13,21,31.6,LPT_flow_mod,-0.012456049598614,-0.0297075805094859
DS03,13,22,31.6,LPT_flow_mod,-0.0559171972642848,-0.0297075805094859
DS03,13,23,31.6,LPT_flow_mod,-0.036585647801371,-0.0297075805094859
DS03,13,24,31.6,LPT_flow_mod,-0.0771420280650498,-0.0481598707003318
DS03,13,25,31.6,LPT_flow_mod,-0.0576256659760118,-0.0559028237862205
DS03,13,26,31.6,LPT_flow_mod,-0.0882937463864498,-0.0559028237862205
DS03,13,27,31.6,LPT_flow_mod,-0.0736068518515338,-0.0559028237862205
DS03,13,28,31.6,LPT_flow_mod,-0.0592223889384698,-0.0559028237862205
DS03,13,29,31.6,LPT_flow_mod,-0.0971898420116578,-0.0746161443997405
DS03,13,30,31.6,LPT_flow_mod,-0.0712085680910508,-0.0746161443997405
DS03,13,31,31.6,LPT_flow_mod,-0.0671784309654678,-0.0746161443997405
DS03,13,32,31.6,LPT_flow_mod,-0.0817856419566508,-0.0746161443997405
DS03,13,33,31.6,LPT_flow_mod,-0.118535160214301,-0.0746161443997405
DS03,13,34,31.6,LPT_flow_mod,-0.108262573642694,-0.0746161443997405
DS03,13,35,31.6,LPT_flow_mod,-0.0808576522674268,-0.0746161443997405
DS03,13,36,31.6,LPT_flow_mod,-0.0788630874108088,-0.0746161443997405
DS03,13,37,31.6,LPT_flow_mod,-0.0750672591741988,-0.0746161443997405
DS03,13,38,31.6,LPT_flow_mod,-0.106669746605588,-0.0746161443997405
DS03,13,39,31.6,LPT_flow_mod,-0.0728116870975108,-0.0746161443997405
DS03,13,40,31.6,LPT_flow_mod,-0.140813034632703,-0.151226861128563
DS03,13,41,31.6,LPT_flow_mod,-0.104209165248796,-0.151226861128563
DS03,13,42,31.6,LPT_flow_mod,-0.139632573593571,-0.151226861128563
DS03,13,43,31.6,LPT_flow_mod,-0.171114072606397,-0.157967783694447
DS03,13,44,31.6,LPT_flow_mod,-0.16321445200134,-0.157967783694447
DS03,13,45,31.6,LPT_flow_mod,-0.152882566413287,-0.157967783694447
DS03,13,46,31.6,LPT_flow_mod,-0.145048850097099,-0.157967783694447
DS03,13,47,31.6,LPT_flow_mod,-0.215057622155164,-0.157967783694447
DS03,13,48,31.6,LPT_flow_mod,-0.206191908166537,-0.157967783694447
DS03,13,49,31.6,LPT_flow_mod,-0.151547321552759,-0.157967783694447
DS03,13,50,31.6,LPT_flow_mod,-0.2546201709349,-0.181592120614429
DS03,13,51,31.6,LPT_flow_mod,-0.213003121696707,-0.181592120614429
DS03,13,52,31.6,LPT_flow_mod,-0.19932057036086,-0.181592120614429
DS03,13,53,31.6,LPT_flow_mod,-0.205299236860511,-0.181592120614429
DS03,13,54,31.6,LPT_flow_mod,-0.202059516035444,-0.181592120614429
DS03,13,55,31.6,LPT_flow_mod,-0.2764132593616,-0.26960924744331
DS03,13,56,31.6,LPT_flow_mod,-0.239949475213987,-0.26960924744331
DS03,13,57,31.6,LPT_flow_mod,-0.269312518325209,-0.26960924744331
DS03,13,58,31.6,LPT_flow_mod,-0.287672066117163,-0.26960924744331
DS03,13,59,31.6,LPT_flow_mod,-0.265378185589916,-0.26960924744331
DS03,13,60,31.6,LPT_flow_mod,-0.255786182643221,-0.26960924744331
DS03,13,61,31.6,LPT_flow_mod,-0.281276484094461,-0.273056653579709
DS03,13,62,31.6,LPT_flow_mod,-0.276941017194062,-0.273056653579709
DS03,13,63,31.6,LPT_flow_mod,-0.33398560314543,-0.273056653579709
DS03,13,64,31.6,LPT_flow_mod,-0.326054436948612,-0.299475869258073
DS03,13,65,31.6,LPT_flow_mod,-0.362974394261813,-0.32069612243918
DS03,13,66,31.6,LPT_flow_mod,-0.382968295462659,-0.32069612243918
DS03,13,67,31.6,LPT_flow_mod,-0.389194586628358,-0.344355590431999
DS03,13,68,31.6,LPT_flow_mod,-0.428616774958332,-0.357298890949288
DS03,13,69,31.6,LPT_flow_mod,-0.39506119169573,-0.360070850939392
DS03,13,70,31.6,LPT_flow_mod,-0.464301862690822,-0.362559146548456
DS03,13,71,31.6,LPT_flow_mod,-0.428003727809297,-0.362559146548456
DS03,13,72,31.6,LPT_flow_mod,-0.45576563419783,-0.41863018097332
DS03,13,73,31.6,LPT_flow_mod,-0.447113641921827,-0.41863018097332
DS03,13,74,31.6,LPT_flow_mod,-0.500886682220867,-0.41863018097332
DS03,13,75,31.6,LPT_flow_mod,-0.49982711699859,-0.41863018097332
DS03,13,76,31.6,LPT_flow_mod,-0.560008306996634,-0.503369861860936
DS03,13,77,31.6,LPT_flow_mod,-0.520398860615924,-0.503369861860936
DS03,13,1,31.6,LPC_eff_mod,0,-0
DS03,13,2,31.6,LPC_eff_mod,0,-0
DS03,13,3,31.6,LPC_eff_mod,0,-0
DS03,13,4,31.6,LPC_eff_mod,0,-0
DS03,13,5,31.6,LPC_eff_mod,0,-0
DS03,13,6,31.6,LPC_eff_mod,0,-0
DS03,13,7,31.6,LPC_eff_mod,0,-0
DS03,13,8,31.6,LPC_eff_mod,0,-0
DS03,13,9,31.6,LPC_eff_mod,0,-0
DS03,13,10,31.6,LPC_eff_mod,0,-0
DS03,13,11,31.6,LPC_eff_mod,0,-0
DS03,13,12,31.6,LPC_eff_mod,0,-0
DS03,13,13,31.6,LPC_eff_mod,0,-0
DS03,13,14,31.6,LPC_eff_mod,0,-0
DS03,13,15,31.6,LPC_eff_mod,0,-0
DS03,13,16,31.6,LPC_eff_mod,0,-0
DS03,13,17,31.6,LPC_eff_mod,0,-0
DS03,13,18,31.6,LPC_eff_mod,0,-0
DS03,13,19,31.6,LPC_eff_mod,0,-0
DS03,13,20,31.6,LPC_eff_mod,0,-0
DS03,13,21,31.6,LPC_eff_mod,0,-0
DS03,13,22,31.6,LPC_eff_mod,0,-0
DS03,13,23,31.6,LPC_eff_mod,0,-0
DS03,13,24,31.6,LPC_eff_mod,0,-0
DS03,13,25,31.6,LPC_eff_mod,0,-0
DS03,13,26,31.6,LPC_eff_mod,0,-0
DS03,13,27,31.6,LPC_eff_mod,0,-0
DS03,13,28,31.6,LPC_eff_mod,0,-0
DS03,13,29,31.6,LPC_eff_mod,0,-0
DS03,13,30,31.6,LPC_eff_mod,0,-0
DS03,13,31,31.6,LPC_eff_mod,0,-0
DS03,13,32,31.6,LPC_eff_mod,0,-0
DS03,13,33,31.6,LPC_eff_mod,0,-0
DS03,13,34,31.6,LPC_eff_mod,0,-0
DS03,13,35,31.6,LPC_eff_mod,0,-0
DS03,13,36,31.6,LPC_eff_mod,0,-0
DS03,13,37,31.6,LPC_eff_mod,0,-0
DS03,13,38,31.6,LPC_eff_mod,0,-0
DS03,13,39,31.6,LPC_eff_mod,0,-0
DS03,13,40,31.6,LPC_eff_mod,0,-0
DS03,13,41,31.6,LPC_eff_mod,0,-0
DS03,13,42,31.6,LPC_eff_mod,0,-0
DS03,13,43,31.6,LPC_eff_mod,0,-0
DS03,13,44,31.6,LPC_eff_mod,0,-0
DS03,13,45,31.6,LPC_eff_mod,0,-0
DS03,13,46,31.6,LPC_eff_mod,0,-0
DS03,13,47,31.6,LPC_eff_mod,0,-0
DS03,13,48,31.6,LPC_eff_mod,0,-0
DS03,13,49,31.6,LPC_eff_mod,0,-0
DS03,13,50,31.6,LPC_eff_mod,0,-0
DS03,13,51,31.6,LPC_eff_mod,0,-0
DS03,13,52,31.6,LPC_eff_mod,0,-0
DS03,13,53,31.6,LPC_eff_mod,0,-0
DS03,13,54,31.6,LPC_eff_mod,0,-0
DS03,13,55,31.6,LPC_eff_mod,0,-0
DS03,13,56,31.6,LPC_eff_mod,0,-0
DS03,13,57,31.6,LPC_eff_mod,0,-0
DS03,13,58,31.6,LPC_eff_mod,0,-0
DS03,13,59,31.6,LPC_eff_mod,0,-0
DS03,13,60,31.6,LPC_eff_mod,0,-0
DS03,13,61,31.6,LPC_eff_mod,0,-0
DS03,13,62,31.6,LPC_eff_mod,0,-0
DS03,13,63,31.6,LPC_eff_mod,0,-0
DS03,13,64,31.6,LPC_eff_mod,0,-0
DS03,13,65,31.6,LPC_eff_mod,0,-0
DS03,13,66,31.6,LPC_eff_mod,0,-0
DS03,13,67,31.6,LPC_eff_mod,0,-0
DS03,13,68,31.6,LPC_eff_mod,0,-0
DS03,13,69,31.6,LPC_eff_mod,0,-0
DS03,13,70,31.6,LPC_eff_mod,0,-0
DS03,13,71,31.6,LPC_eff_mod,0,-0
DS03,13,72,31.6,LPC_eff_mod,0,-0
DS03,13,73,31.6,LPC_eff_mod,0,-0
DS03,13,74,31.6,LPC_eff_mod,0,-0
DS03,13,75,31.6,LPC_eff_mod,0,-0
DS03,13,76,31.6,LPC_eff_mod,0,-0
DS03,13,77,31.6,LPC_eff_mod,0,-0
DS03,13,1,31.6,LPC_flow_mod,0,-0
DS03,13,2,31.6,LPC_flow_mod,0,-0
DS03,13,3,31.6,LPC_flow_mod,0,-0
DS03,13,4,31.6,LPC_flow_mod,0,-0
DS03,13,5,31.6,LPC_flow_mod,0,-0
DS03,13,6,31.6,LPC_flow_mod,0,-0
DS03,13,7,31.6,LPC_flow_mod,0,-0
DS03,13,8,31.6,LPC_flow_mod,0,-0
